local_gov,tax_type,vendor_num,fy_year,fy_total,local_gov_type
Bowen,ULO,380000910,2014,8650.31,muni
Bowen,ULO,380000910,2015,9980.97,muni
Bowen,ULO,380000910,2016,11403.47,muni
Bowen,ULO,380000910,2017,12180.23,muni
Bowen,ULO,380000910,2018,12993.91,muni
Bowen,ULO,380000910,2019,15019.16,muni
Bowen,ULO,380000910,2020,17286.62,muni
Bowen,ULO,380000910,2021,22223.73,muni
Bowen,ULO,390000910,2010,6408,muni
Bowen,ULO,390000910,2011,7570.72,muni
Braceville,CUT,380000920,2020,196.09,muni
Braceville,CUT,380000920,2021,778.17,muni
Braceville,INC,380000920,2006,62549.49,muni
Braceville,INC,380000920,2007,68628.17000000001,muni
Braceville,INC,380000920,2008,74456.2,muni
Braceville,INC,380000920,2009,68451.01,muni
Braceville,INC,380000920,2012,67692.53,muni
Braceville,INC,380000920,2013,74389.5,muni
Braceville,INC,380000920,2014,75597.66,muni
Braceville,INC,380000920,2015,81330.26,muni
Braceville,INC,380000920,2016,80380.86,muni
Braceville,INC,380000920,2017,75097.05,muni
Braceville,INC,380000920,2018,71686.21,muni
Braceville,INC,380000920,2019,81989.39,muni
Braceville,INC,380000920,2020,77998.85,muni
Braceville,INC,380000920,2021,103012.52,muni
Braceville,INC,390000920,2010,60107.33,muni
Braceville,INC,390000920,2011,61850.659999999996,muni
Braceville,ULO,380000920,2006,9555.720000000001,muni
Braceville,ULO,380000920,2007,10251.66,muni
Braceville,ULO,380000920,2008,11104.630000000001,muni
Braceville,ULO,380000920,2009,11241.55,muni
Braceville,ULO,380000920,2012,11573.97,muni
Braceville,ULO,380000920,2013,12573.17,muni
Braceville,ULO,380000920,2014,13886.02,muni
Braceville,ULO,380000920,2015,16022.23,muni
Braceville,ULO,380000920,2016,18305.74,muni
Braceville,ULO,380000920,2017,19552.68,muni
Braceville,ULO,380000920,2018,20858.61,muni
Braceville,ULO,380000920,2019,24109.67,muni
Braceville,ULO,380000920,2020,27749.41,muni
Braceville,ULO,380000920,2021,35674.77,muni
Braceville,ULO,390000920,2010,9486.28,muni
Braceville,ULO,390000920,2011,11287.15,muni
Bradford,CUT,380000930,2020,189.89,muni
Bradford,CUT,380000930,2021,753.62,muni
Bradford,INC,380000930,2006,62154.58,muni
Bradford,INC,380000930,2007,68194.9,muni
Bradford,INC,380000930,2008,73986.14,muni
Bradford,INC,380000930,2009,68018.88,muni
Bradford,INC,380000930,2012,65558.98,muni
Bradford,INC,380000930,2013,72044.84,muni
Bradford,INC,380000930,2014,73214.84,muni
Bradford,INC,380000930,2015,78766.15,muni
Bradford,INC,380000930,2016,77846.28,muni
Bradford,INC,380000930,2017,72729.28,muni
Bradford,INC,380000930,2018,69425.97,muni
Bradford,INC,380000930,2019,79404.04,muni
Bradford,INC,380000930,2020,75539.36,muni
Bradford,INC,380000930,2021,99764.32,muni
Bradford,INC,390000930,2010,59727.83,muni
Bradford,INC,390000930,2011,61340.840000000004,muni
Bradford,ULO,380000930,2006,9495.4,muni
Bradford,ULO,380000930,2007,10186.94,muni
Bradford,ULO,380000930,2008,11034.53,muni
Bradford,ULO,380000930,2009,11170.6,muni
Bradford,ULO,380000930,2012,11209.07,muni
Bradford,ULO,380000930,2013,12176.75,muni
Bradford,ULO,380000930,2014,13448.15,muni
Bradford,ULO,380000930,2015,15516.99,muni
Bradford,ULO,380000930,2016,17728.44,muni
Bradford,ULO,380000930,2017,18936.12,muni
Bradford,ULO,380000930,2018,20201.08,muni
Bradford,ULO,380000930,2019,23349.54,muni
Bradford,ULO,380000930,2020,26874.47,muni
Bradford,ULO,380000930,2021,34549.94,muni
Bradford,ULO,390000930,2010,9426.359999999999,muni
Bradford,ULO,390000930,2011,11190.09,muni
Bradley,CUT,380000940,2020,3930.16,muni
Bradley,CUT,380000940,2021,15597.5,muni
Bradley,INC,380000940,2006,1009637.89,muni
Bradley,INC,380000940,2007,1258530.61,muni
Bradley,INC,380000940,2008,1365407.3,muni
Bradley,INC,380000940,2009,1255282.06,muni
Bradley,INC,380000940,2012,1356843.07,muni
Bradley,INC,380000940,2013,1491076.98,muni
Bradley,INC,380000940,2014,1515292.19,muni
Bradley,INC,380000940,2015,1630195.48,muni
Bradley,INC,380000940,2016,1611157.66,muni
Bradley,INC,380000940,2017,1505247.91,muni
Bradley,INC,380000940,2018,1436880.92,muni
Bradley,INC,380000940,2019,1643395.82,muni
Bradley,INC,380000940,2020,1563409.01,muni
Bradley,INC,380000940,2021,2064783.01,muni
Bradley,INC,390000940,2010,1102271.96,muni
Bradley,INC,390000940,2011,1142317.08,muni
Bradley,ULO,380000940,2006,154243.87,muni
Bradley,ULO,380000940,2007,187999.87999999998,muni
Bradley,ULO,380000940,2008,203641.99,muni
Bradley,ULO,380000940,2009,206153.14,muni
Bradley,ULO,380000940,2012,231988.82,muni
Bradley,ULO,380000940,2013,252017.37,muni
Bradley,ULO,380000940,2014,278331.81,muni
Bradley,ULO,380000940,2015,321150.48,muni
Bradley,ULO,380000940,2016,366920.28,muni
Bradley,ULO,380000940,2017,391914.2,muni
Bradley,ULO,380000940,2018,418093.8,muni
Bradley,ULO,380000940,2019,483257.09,muni
Bradley,ULO,380000940,2020,556212.89,muni
Bradley,ULO,380000940,2021,715069.66,muni
Bradley,ULO,390000940,2010,173963.81999999998,muni
Bradley,ULO,390000940,2011,208735.41999999998,muni
Braidwood,CUT,380000950,2020,1530.78,muni
Braidwood,CUT,380000950,2021,6075.13,muni
Braidwood,INC,380000950,2006,410915.64999999997,muni
Braidwood,INC,380000950,2007,450849.23000000004,muni
Braidwood,INC,380000950,2008,489136.17,muni
Braidwood,INC,380000950,2009,449685.49000000005,muni
Braidwood,INC,380000950,2012,528481.53,muni
Braidwood,INC,380000950,2013,580765.21,muni
Braidwood,INC,380000950,2014,590197.12,muni
Braidwood,INC,380000950,2015,634950.52,muni
Braidwood,INC,380000950,2016,627535.08,muni
Braidwood,INC,380000950,2017,586284.24,muni
Braidwood,INC,380000950,2018,559656.07,muni
Braidwood,INC,380000950,2019,640091.99,muni
Braidwood,INC,380000950,2020,608937.6,muni
Braidwood,INC,380000950,2021,804219.49,muni
Braidwood,INC,390000950,2010,394871.99000000005,muni
Braidwood,INC,390000950,2011,412183.47000000003,muni
Braidwood,ULO,380000950,2006,62776.15,muni
Braidwood,ULO,380000950,2007,67348.03,muni
Braidwood,ULO,380000950,2008,72951.57,muni
Braidwood,ULO,380000950,2009,73851.15000000001,muni
Braidwood,ULO,380000950,2012,90358.11,muni
Braidwood,ULO,380000950,2013,98159.13,muni
Braidwood,ULO,380000950,2014,108408.5,muni
Braidwood,ULO,380000950,2015,125086.02,muni
Braidwood,ULO,380000950,2016,142913.18,muni
Braidwood,ULO,380000950,2017,152648.12,muni
Braidwood,ULO,380000950,2018,162844.87,muni
Braidwood,ULO,380000950,2019,188225.53,muni
Braidwood,ULO,380000950,2020,216641.31,muni
Braidwood,ULO,380000950,2021,278514.97,muni
Braidwood,ULO,390000950,2010,62319.850000000006,muni
Braidwood,ULO,390000950,2011,75417.65000000001,muni
Breese,CUT,380000960,2020,1098.32,muni
Breese,CUT,380000960,2021,4358.88,muni
Breese,INC,380000960,2006,319697.58,muni
Breese,INC,380000960,2007,350766.41000000003,muni
Breese,INC,380000960,2008,380554.13,muni
Breese,INC,380000960,2009,349861.01,muni
Breese,INC,380000960,2012,379182.3,muni
Breese,INC,380000960,2013,416695.31,muni
Breese,INC,380000960,2014,423462.46,muni
Breese,INC,380000960,2015,455572.64,muni
Breese,INC,380000960,2016,450252.75,muni
Breese,INC,380000960,2017,420655.19,muni
Breese,INC,380000960,2018,401549.27,muni
Breese,INC,380000960,2019,459262.07,muni
Breese,INC,380000960,2020,436909.03,muni
Breese,INC,380000960,2021,577022.6,muni
Breese,INC,390000960,2010,307215.39,muni
Breese,INC,390000960,2011,318447.35,muni
Breese,ULO,380000960,2006,48840.64,muni
Breese,ULO,380000960,2007,52397.61,muni
Breese,ULO,380000960,2008,56757.229999999996,muni
Breese,ULO,380000960,2009,57457.119999999995,muni
Breese,ULO,380000960,2012,64831.4,muni
Breese,ULO,380000960,2013,70428.54,muni
Breese,ULO,380000960,2014,77782.33,muni
Breese,ULO,380000960,2015,89748.34,muni
Breese,ULO,380000960,2016,102539.14,muni
Breese,ULO,380000960,2017,109523.95,muni
Breese,ULO,380000960,2018,116840.03,muni
Breese,ULO,380000960,2019,135050.51,muni
Breese,ULO,380000960,2020,155438.7,muni
Breese,ULO,380000960,2021,199832.66,muni
Breese,ULO,390000960,2010,48485.6,muni
Breese,ULO,390000960,2011,58192.17,muni
Bridgeport,CUT,380000970,2020,466.32,muni
Bridgeport,CUT,380000970,2021,1850.7,muni
Bridgeport,INC,380000970,2006,171221.38999999998,muni
Bridgeport,INC,380000970,2007,187861.03,muni
Bridgeport,INC,380000970,2008,203814.53,muni
Bridgeport,INC,380000970,2009,187376.11000000002,muni
Bridgeport,INC,380000970,2012,160994.43,muni
Bridgeport,INC,380000970,2013,176921.49,muni
Bridgeport,INC,380000970,2014,179794.57,muni
Bridgeport,INC,380000970,2015,193428.8,muni
Bridgeport,INC,380000970,2016,191170.06,muni
Bridgeport,INC,380000970,2017,178603.22,muni
Bridgeport,INC,380000970,2018,170491.2,muni
Bridgeport,INC,380000970,2019,194994.59,muni
Bridgeport,INC,380000970,2020,185503.7,muni
Bridgeport,INC,380000970,2021,244993.42,muni
Bridgeport,INC,390000970,2010,164536.28,muni
Bridgeport,INC,390000970,2011,167608.8,muni
Bridgeport,ULO,380000970,2006,26157.71,muni
Bridgeport,ULO,380000970,2007,28062.71,muni
Bridgeport,ULO,380000970,2008,30397.62,muni
Bridgeport,ULO,380000970,2009,30772.460000000003,muni
Bridgeport,ULO,380000970,2012,27526.31,muni
Bridgeport,ULO,380000970,2013,29902.8,muni
Bridgeport,ULO,380000970,2014,33025.09,muni
Bridgeport,ULO,380000970,2015,38105.67,muni
Bridgeport,ULO,380000970,2016,43536.5,muni
Bridgeport,ULO,380000970,2017,46502.07,muni
Bridgeport,ULO,380000970,2018,49608.39,muni
Bridgeport,ULO,380000970,2019,57340.3,muni
Bridgeport,ULO,380000970,2020,65996.89,muni
Bridgeport,ULO,380000970,2021,84845.88,muni
Bridgeport,ULO,390000970,2010,25967.55,muni
Bridgeport,ULO,390000970,2011,30529.69,muni
Bridgeview,CUT,380000980,2020,4066.39,muni
Bridgeview,CUT,380000980,2021,16138.19,muni
Bridgeview,INC,380000980,2006,1211107.42,muni
Bridgeview,INC,380000980,2007,1328805.23,muni
Bridgeview,INC,380000980,2008,1441649.77,muni
Bridgeview,INC,380000980,2009,1325375.29,muni
Bridgeview,INC,380000980,2012,1403877.91,muni
Bridgeview,INC,380000980,2013,1542764.85,muni
Bridgeview,INC,380000980,2014,1567819.41,muni
Bridgeview,INC,380000980,2015,1686706.12,muni
Bridgeview,INC,380000980,2016,1667007.62,muni
Bridgeview,INC,380000980,2017,1557427.25,muni
Bridgeview,INC,380000980,2018,1486690.44,muni
Bridgeview,INC,380000980,2019,1700364.25,muni
Bridgeview,INC,380000980,2020,1617604.7,muni
Bridgeview,INC,380000980,2021,2136358.89,muni
Bridgeview,INC,390000980,2010,1163821.29,muni
Bridgeview,INC,390000980,2011,1204093.46,muni
Bridgeview,ULO,380000980,2006,185022.69,muni
Bridgeview,ULO,380000980,2007,198497.55,muni
Bridgeview,ULO,380000980,2008,215013.05,muni
Bridgeview,ULO,380000980,2009,217664.44999999998,muni
Bridgeview,ULO,380000980,2012,240030.73,muni
Bridgeview,ULO,380000980,2013,260753.49,muni
Bridgeview,ULO,380000980,2014,287980.08,muni
Bridgeview,ULO,380000980,2015,332283.19,muni
Bridgeview,ULO,380000980,2016,379639.56,muni
Bridgeview,ULO,380000980,2017,405499.94,muni
Bridgeview,ULO,380000980,2018,432587.04,muni
Bridgeview,ULO,380000980,2019,500009.23,muni
Bridgeview,ULO,380000980,2020,575494.1,muni
Bridgeview,ULO,380000980,2021,739857.66,muni
Bridgeview,ULO,390000980,2010,183677.73,muni
Bridgeview,ULO,390000980,2011,219956.46,muni
Brighton,CUT,380000995,2020,557.31,muni
Brighton,CUT,380000995,2021,2211.82,muni
Brighton,INC,380000995,2006,173432.68,muni
Brighton,INC,380000995,2007,190287.24000000002,muni
Brighton,INC,380000995,2008,206446.78,muni
Brighton,INC,380000995,2009,189796.04,muni
Brighton,INC,380000995,2012,192407.62,muni
Brighton,INC,380000995,2013,211443.55,muni
Brighton,INC,380000995,2014,214877.79,muni
Brighton,INC,380000995,2015,231170.6,muni
Brighton,INC,380000995,2016,228471.34,muni
Brighton,INC,380000995,2017,213452.3,muni
Brighton,INC,380000995,2018,203757.72,muni
Brighton,INC,380000995,2019,233042.93,muni
Brighton,INC,380000995,2020,221700.48,muni
Brighton,INC,380000995,2021,292798.2,muni
Brighton,INC,390000990,2010,166661.22,muni
Brighton,INC,390000990,2011,171824.78,muni
Brighton,ULO,380000995,2006,26495.49,muni
Brighton,ULO,380000995,2007,28425.12,muni
Brighton,ULO,380000995,2008,30790.149999999998,muni
Brighton,ULO,380000995,2009,31169.82,muni
Brighton,ULO,380000995,2012,32897.3,muni
Brighton,ULO,380000995,2013,35737.49,muni
Brighton,ULO,380000995,2014,39469.02,muni
Brighton,ULO,380000995,2015,45540.94,muni
Brighton,ULO,380000995,2016,52031.36,muni
Brighton,ULO,380000995,2017,55575.67,muni
Brighton,ULO,380000995,2018,59288,muni
Brighton,ULO,380000995,2019,68528.45,muni
Brighton,ULO,380000995,2020,78873.95,muni
Brighton,ULO,380000995,2021,101400.64,muni
Brighton,ULO,390000990,2010,26302.88,muni
Brighton,ULO,390000990,2011,31367.55,muni
Brimfield,CUT,380001000,2020,214.62,muni
Brimfield,CUT,380001000,2021,851.74,muni
Brimfield,INC,380001000,2006,73685.19,muni
Brimfield,INC,380001000,2007,80846.06,muni
Brimfield,INC,380001000,2008,87711.68000000001,muni
Brimfield,INC,380001000,2009,80637.37000000001,muni
Brimfield,INC,380001000,2012,74095.43,muni
Brimfield,INC,380001000,2013,81425.15,muni
Brimfield,INC,380001000,2014,82747.21,muni
Brimfield,INC,380001000,2015,89022.35,muni
Brimfield,INC,380001000,2016,87982.35,muni
Brimfield,INC,380001000,2017,82198.92,muni
Brimfield,INC,380001000,2018,78465.71,muni
Brimfield,INC,380001000,2019,89742.84,muni
Brimfield,INC,380001000,2020,85374.71,muni
Brimfield,INC,380001000,2021,112753.78,muni
Brimfield,INC,390001000,2010,70808.23999999999,muni
Brimfield,INC,390001000,2011,72466.92,muni
Brimfield,ULO,380001000,2006,11256.949999999999,muni
Brimfield,ULO,380001000,2007,12076.77,muni
Brimfield,ULO,380001000,2008,13081.59,muni
Brimfield,ULO,380001000,2009,13242.92,muni
Brimfield,ULO,380001000,2012,12668.6,muni
Brimfield,ULO,380001000,2013,13762.32,muni
Brimfield,ULO,380001000,2014,15199.3,muni
Brimfield,ULO,380001000,2015,17537.55,muni
Brimfield,ULO,380001000,2016,20036.95,muni
Brimfield,ULO,380001000,2017,21401.77,muni
Brimfield,ULO,380001000,2018,22831.4,muni
Brimfield,ULO,380001000,2019,26389.86,muni
Brimfield,ULO,380001000,2020,30373.82,muni
Brimfield,ULO,380001000,2021,39048.72,muni
Brimfield,ULO,390001000,2010,11175.12,muni
Brimfield,ULO,390001000,2011,13211.19,muni
Broadlands,CUT,380001020,2020,86.3,muni
Broadlands,CUT,380001020,2021,342.48,muni
Broadlands,INC,380001020,2006,24640.66,muni
Broadlands,INC,380001020,2007,27035.3,muni
Broadlands,INC,380001020,2008,29331.19,muni
Broadlands,INC,380001020,2009,26965.51,muni
Broadlands,INC,380001020,2012,29792.17,muni
Broadlands,INC,380001020,2013,32739.15,muni
Broadlands,INC,380001020,2014,33270.58,muni
Broadlands,INC,380001020,2015,35793.47,muni
Broadlands,INC,380001020,2016,35375.66,muni
Broadlands,INC,380001020,2017,33050.07,muni
Broadlands,INC,380001020,2018,31549.02,muni
Broadlands,INC,380001020,2019,36083.78,muni
Broadlands,INC,380001020,2020,34327.47,muni
Broadlands,INC,380001020,2021,45336,muni
Broadlands,INC,390001020,2010,23678.6,muni
Broadlands,INC,390001020,2011,24583.91,muni
Broadlands,ULO,380001020,2006,3764.34,muni
Broadlands,ULO,380001020,2007,4038.4900000000002,muni
Broadlands,ULO,380001020,2008,4374.52,muni
Broadlands,ULO,380001020,2009,4428.45,muni
Broadlands,ULO,380001020,2012,5093.69,muni
Broadlands,ULO,380001020,2013,5533.42,muni
Broadlands,ULO,380001020,2014,6111.2,muni
Broadlands,ULO,380001020,2015,7051.39,muni
Broadlands,ULO,380001020,2016,8056.27,muni
Broadlands,ULO,380001020,2017,8605.08,muni
Broadlands,ULO,380001020,2018,9179.86,muni
Broadlands,ULO,380001020,2019,10610.73,muni
Broadlands,ULO,380001020,2020,12212.66,muni
Broadlands,ULO,380001020,2021,15700.64,muni
Broadlands,ULO,390001020,2010,3736.9700000000003,muni
Broadlands,ULO,390001020,2011,4493.67,muni
Broadview,CUT,380001030,2020,1961.25,muni
Broadview,CUT,380001030,2021,7783.53,muni
Broadview,INC,380001030,2006,652663.2799999999,muni
Broadview,INC,380001030,2007,716090.3600000001,muni
Broadview,INC,380001030,2008,776902.07,muni
Broadview,INC,380001030,2009,714241.99,muni
Broadview,INC,380001030,2012,677098.47,muni
Broadview,INC,380001030,2013,744084.51,muni
Broadview,INC,380001030,2014,756168.52,muni
Broadview,INC,380001030,2015,813508.24,muni
Broadview,INC,380001030,2016,804007.73,muni
Broadview,INC,380001030,2017,751156,muni
Broadview,INC,380001030,2018,717039.13,muni
